id,clusterkmeans,clustergmm,probcl0,probcl1,probcl2,probcl3,probcl4,probcl5,probcl6,probcl7,probcl8,probcl9,probmax,stability
2881,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.98,0.0,0.98,0.97
2882,8,8,0.07,0.0,0.14,0.0,0.11,0.0,0.01,0.0,0.59,0.07,0.59,0.45
2883,1,9,0.0,0.0,0.07,0.01,0.0,0.0,0.01,0.0,0.0,0.9,0.9,0.83
2884,9,0,0.66,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.22,0.08,0.66,0.44
2885,9,6,0.1,0.37,0.0,0.0,0.0,0.0,0.48,0.0,0.05,0.0,0.48,0.11
2886,2,1,0.04,0.83,0.02,0.01,0.0,0.0,0.1,0.0,0.0,0.0,0.83,0.73
2890,2,1,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.98,0.96
2891,2,1,0.0,0.96,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.96,0.94
2892,2,2,0.0,0.01,0.9,0.01,0.0,0.0,0.07,0.0,0.0,0.0,0.9,0.83
2893,2,0,0.83,0.08,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.74
2895,9,0,0.98,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.98,0.97
2960,9,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
3104,8,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3105,8,2,0.0,0.0,0.67,0.26,0.0,0.0,0.07,0.0,0.0,0.0,0.67,0.41
3106,8,2,0.0,0.0,0.55,0.01,0.28,0.0,0.03,0.0,0.13,0.0,0.55,0.27
3107,8,8,0.0,0.0,0.09,0.0,0.0,0.0,0.05,0.0,0.86,0.0,0.86,0.77
3108,8,8,0.0,0.08,0.04,0.01,0.0,0.0,0.34,0.0,0.53,0.0,0.53,0.19
3109,8,1,0.0,0.34,0.04,0.0,0.0,0.0,0.3,0.0,0.32,0.0,0.34,0.02
3110,8,1,0.0,0.55,0.37,0.01,0.0,0.0,0.02,0.0,0.06,0.0,0.55,0.18
3113,2,2,0.0,0.06,0.9,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.9,0.84
3114,8,2,0.0,0.02,0.91,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.91,0.88
3115,8,2,0.0,0.01,0.65,0.04,0.0,0.0,0.15,0.0,0.15,0.0,0.65,0.5
3116,8,8,0.0,0.06,0.08,0.03,0.0,0.0,0.12,0.0,0.71,0.0,0.71,0.59
3117,8,1,0.0,0.51,0.02,0.07,0.0,0.0,0.01,0.0,0.39,0.0,0.51,0.12
3118,8,1,0.0,0.52,0.02,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.07
3119,8,2,0.0,0.02,0.48,0.0,0.0,0.0,0.02,0.0,0.47,0.0,0.48,0.01
3120,8,2,0.0,0.01,0.72,0.0,0.0,0.0,0.04,0.0,0.23,0.0,0.72,0.49
3121,8,8,0.0,0.04,0.23,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.73,0.5
3122,8,8,0.0,0.07,0.02,0.01,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.83
3123,5,8,0.0,0.1,0.0,0.28,0.0,0.0,0.0,0.0,0.63,0.0,0.63,0.35
3124,8,8,0.0,0.06,0.0,0.05,0.0,0.0,0.0,0.0,0.89,0.0,0.89,0.83
3125,8,2,0.0,0.0,0.62,0.01,0.0,0.0,0.02,0.0,0.35,0.0,0.62,0.27
3126,8,8,0.0,0.0,0.24,0.0,0.0,0.0,0.02,0.0,0.73,0.0,0.73,0.49
3127,8,8,0.0,0.0,0.01,0.0,0.0,0.0,0.07,0.0,0.92,0.0,0.92,0.85
3128,0,2,0.28,0.02,0.31,0.01,0.0,0.0,0.22,0.0,0.16,0.01,0.31,0.03
3129,0,9,0.22,0.01,0.11,0.01,0.0,0.0,0.19,0.0,0.03,0.43,0.43,0.21
3130,0,9,0.0,0.0,0.12,0.01,0.0,0.0,0.34,0.0,0.0,0.53,0.53,0.19
3131,1,3,0.0,0.0,0.01,0.63,0.0,0.0,0.28,0.0,0.0,0.09,0.63,0.35
3132,0,8,0.0,0.0,0.0,0.01,0.0,0.0,0.37,0.0,0.61,0.01,0.61,0.24
3133,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.95,0.0,0.95,0.91
3134,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.84,0.0,0.84,0.68
3135,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.98,0.0,0.98,0.96
3136,7,8,0.0,0.0,0.01,0.06,0.0,0.0,0.34,0.0,0.59,0.0,0.59,0.25
3137,8,8,0.01,0.0,0.08,0.0,0.0,0.0,0.01,0.0,0.89,0.01,0.89,0.81
3138,8,8,0.19,0.06,0.07,0.0,0.0,0.0,0.02,0.0,0.62,0.04,0.62,0.43
3139,9,8,0.19,0.21,0.0,0.01,0.0,0.0,0.25,0.0,0.28,0.06,0.28,0.03
3140,9,1,0.08,0.54,0.0,0.01,0.0,0.0,0.36,0.0,0.0,0.0,0.54,0.18
3141,9,1,0.18,0.43,0.0,0.02,0.0,0.0,0.19,0.0,0.13,0.05,0.43,0.24
3144,9,1,0.0,0.59,0.0,0.01,0.0,0.0,0.4,0.0,0.0,0.0,0.59,0.19
3145,2,0,0.73,0.03,0.23,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.73,0.5
3146,0,0,0.78,0.01,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.58
3147,0,0,0.95,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.95,0.92
3148,9,0,0.79,0.01,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.79,0.59
3149,9,6,0.04,0.13,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.82,0.69
3213,9,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
3357,9,7,0.0,0.02,0.0,0.15,0.0,0.0,0.0,0.84,0.0,0.0,0.84,0.69
3358,8,8,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.97,0.0,0.97,0.96
3359,8,2,0.01,0.0,0.62,0.0,0.0,0.0,0.02,0.0,0.35,0.0,0.62,0.27
3360,8,2,0.0,0.0,0.58,0.01,0.0,0.0,0.05,0.0,0.36,0.0,0.58,0.22
3363,8,8,0.0,0.06,0.22,0.0,0.0,0.0,0.1,0.0,0.62,0.0,0.62,0.4
3364,8,2,0.0,0.12,0.72,0.0,0.0,0.0,0.03,0.0,0.13,0.0,0.72,0.59
3365,8,1,0.0,0.53,0.17,0.0,0.0,0.0,0.12,0.0,0.17,0.0,0.53,0.36
3366,8,2,0.0,0.14,0.8,0.0,0.0,0.0,0.01,0.0,0.05,0.0,0.8,0.66
3367,8,8,0.0,0.05,0.11,0.0,0.0,0.0,0.04,0.0,0.79,0.0,0.79,0.68
3368,8,8,0.0,0.01,0.03,0.0,0.0,0.0,0.01,0.0,0.95,0.0,0.95,0.92
3369,8,2,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.85,0.71
3370,8,8,0.0,0.01,0.41,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.58,0.17
3371,8,1,0.0,0.55,0.2,0.01,0.0,0.0,0.01,0.0,0.24,0.0,0.55,0.31
3372,8,2,0.0,0.02,0.88,0.0,0.0,0.0,0.01,0.0,0.1,0.0,0.88,0.78
3373,8,8,0.0,0.14,0.31,0.01,0.0,0.0,0.01,0.0,0.53,0.0,0.53,0.22
3374,8,1,0.0,0.73,0.04,0.03,0.0,0.0,0.07,0.0,0.13,0.0,0.73,0.6
3375,2,1,0.0,0.74,0.09,0.02,0.0,0.0,0.14,0.0,0.01,0.0,0.74,0.6
3377,8,2,0.0,0.2,0.74,0.0,0.0,0.0,0.04,0.0,0.02,0.0,0.74,0.54
3378,8,6,0.0,0.11,0.22,0.06,0.0,0.0,0.52,0.0,0.09,0.0,0.52,0.3
3379,8,6,0.0,0.02,0.0,0.04,0.0,0.0,0.91,0.0,0.03,0.01,0.91,0.87
3380,8,6,0.0,0.1,0.0,0.04,0.0,0.0,0.46,0.0,0.39,0.0,0.46,0.07
3381,9,8,0.0,0.04,0.0,0.0,0.0,0.0,0.36,0.0,0.6,0.0,0.6,0.24
3382,8,8,0.0,0.01,0.02,0.01,0.0,0.0,0.39,0.0,0.57,0.0,0.57,0.18
3383,8,8,0.0,0.0,0.04,0.01,0.0,0.0,0.08,0.0,0.87,0.0,0.87,0.79
3384,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.96,0.0,0.96,0.92
3385,9,6,0.01,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.36,0.01,0.62,0.26
3386,7,8,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.97,0.0,0.97,0.95
3387,7,4,0.0,0.0,0.0,0.0,0.94,0.0,0.01,0.0,0.05,0.0,0.94,0.89
3388,7,4,0.0,0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0,0.0,0.99,0.98
3389,7,8,0.0,0.0,0.0,0.0,0.45,0.0,0.02,0.0,0.52,0.01,0.52,0.07
3390,8,8,0.01,0.0,0.04,0.01,0.15,0.0,0.01,0.0,0.7,0.08,0.7,0.55
3391,8,8,0.0,0.0,0.02,0.03,0.33,0.0,0.01,0.0,0.57,0.04,0.57,0.24
3392,7,9,0.0,0.0,0.0,0.01,0.0,0.0,0.04,0.0,0.17,0.78,0.78,0.61
3393,3,9,0.0,0.0,0.0,0.03,0.0,0.0,0.14,0.0,0.04,0.78,0.78,0.64
3394,5,9,0.24,0.02,0.0,0.01,0.0,0.0,0.07,0.0,0.26,0.4,0.4,0.14
3397,9,1,0.06,0.71,0.0,0.01,0.0,0.0,0.22,0.0,0.0,0.0,0.71,0.49
3398,2,2,0.26,0.06,0.65,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.65,0.39
3399,0,0,0.64,0.01,0.3,0.0,0.0,0.0,0.01,0.0,0.0,0.03,0.64,0.34
3400,0,0,0.55,0.03,0.36,0.0,0.0,0.0,0.03,0.0,0.0,0.03,0.55,0.19
3401,2,6,0.01,0.22,0.02,0.05,0.0,0.0,0.63,0.0,0.0,0.07,0.63,0.41
3402,9,6,0.0,0.12,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.88,0.76
3463,2,1,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.98,0.96
3464,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3465,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3610,9,7,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.75,0.5
3611,8,8,0.0,0.38,0.0,0.01,0.0,0.0,0.21,0.0,0.4,0.0,0.4,0.02
3612,8,8,0.0,0.02,0.01,0.0,0.0,0.0,0.04,0.0,0.93,0.0,0.93,0.89
3613,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.82,0.0,0.82,0.65
3614,9,6,0.0,0.03,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.96,0.93
3615,2,2,0.0,0.03,0.88,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.88,0.8
3616,8,2,0.0,0.04,0.72,0.01,0.0,0.0,0.1,0.0,0.14,0.0,0.72,0.58
3617,8,8,0.0,0.12,0.04,0.0,0.0,0.0,0.1,0.0,0.74,0.0,0.74,0.62
3618,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.9,0.0,0.9,0.81
3619,8,8,0.0,0.04,0.1,0.0,0.0,0.0,0.06,0.0,0.8,0.0,0.8,0.7
3620,8,8,0.0,0.0,0.01,0.0,0.0,0.0,0.24,0.0,0.75,0.0,0.75,0.51
3621,8,8,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.96,0.0,0.96,0.94
3622,8,2,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,0.34
3623,8,2,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.7,0.41
3624,8,2,0.0,0.0,0.77,0.0,0.0,0.0,0.01,0.0,0.23,0.0,0.77,0.54
3625,8,8,0.0,0.01,0.31,0.0,0.0,0.0,0.01,0.0,0.67,0.0,0.67,0.36
3626,2,1,0.01,0.74,0.14,0.01,0.0,0.0,0.03,0.0,0.06,0.0,0.74,0.6
3627,2,1,0.02,0.93,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.93,0.91
3628,2,1,0.24,0.69,0.0,0.01,0.0,0.0,0.06,0.0,0.0,0.0,0.69,0.45
3629,2,2,0.19,0.26,0.55,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.55,0.29
3630,9,0,0.38,0.26,0.02,0.0,0.0,0.0,0.31,0.0,0.02,0.0,0.38,0.07
3631,9,6,0.01,0.0,0.0,0.01,0.0,0.0,0.97,0.0,0.0,0.0,0.97,0.96
3632,0,6,0.01,0.0,0.08,0.03,0.0,0.0,0.87,0.0,0.0,0.01,0.87,0.79
3633,5,6,0.0,0.14,0.0,0.19,0.0,0.0,0.34,0.01,0.11,0.21,0.34,0.13
3634,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.97,0.0,0.97,0.94
3635,7,8,0.0,0.0,0.0,0.0,0.08,0.0,0.02,0.0,0.9,0.0,0.9,0.82
3636,7,8,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.92,0.0,0.92,0.84
3637,7,8,0.0,0.0,0.0,0.0,0.4,0.0,0.01,0.0,0.59,0.0,0.59,0.19
3638,7,8,0.0,0.0,0.0,0.0,0.25,0.0,0.03,0.0,0.7,0.02,0.7,0.45
3639,7,8,0.0,0.0,0.0,0.0,0.48,0.0,0.01,0.0,0.51,0.0,0.51,0.03
3640,9,8,0.0,0.0,0.0,0.02,0.0,0.0,0.28,0.0,0.71,0.0,0.71,0.43
3641,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.92,0.0,0.92,0.85
3642,7,9,0.04,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.25,0.69,0.69,0.44
3643,3,9,0.0,0.0,0.09,0.01,0.03,0.0,0.07,0.0,0.01,0.8,0.8,0.71
3644,3,2,0.0,0.0,0.69,0.01,0.23,0.0,0.02,0.0,0.01,0.04,0.69,0.46
3645,3,4,0.0,0.0,0.0,0.0,0.93,0.0,0.02,0.0,0.0,0.04,0.93,0.89
3646,7,9,0.0,0.0,0.0,0.0,0.31,0.0,0.08,0.0,0.1,0.51,0.51,0.2
3647,0,9,0.25,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.67,0.67,0.42
3648,9,0,0.74,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.03,0.74,0.51
3649,9,0,0.5,0.14,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.5,0.14
3650,2,0,0.9,0.06,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.9,0.84
3651,2,2,0.25,0.19,0.54,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.54,0.29
3652,2,2,0.03,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.93
3653,1,2,0.0,0.0,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.9
3655,5,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3719,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3864,9,1,0.0,0.58,0.0,0.0,0.0,0.0,0.28,0.0,0.14,0.0,0.58,0.3
3868,9,6,0.01,0.02,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.97,0.95
3869,9,0,0.91,0.01,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.91,0.83
3870,0,8,0.38,0.0,0.05,0.0,0.0,0.0,0.04,0.0,0.52,0.01,0.52,0.14
3871,0,8,0.11,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.85,0.01,0.85,0.74
3872,0,8,0.02,0.02,0.03,0.0,0.0,0.0,0.03,0.0,0.89,0.0,0.89,0.86
3873,9,6,0.0,0.02,0.0,0.0,0.0,0.0,0.49,0.0,0.48,0.0,0.49,0.01
3874,8,8,0.01,0.02,0.05,0.0,0.0,0.0,0.05,0.0,0.87,0.0,0.87,0.82
3875,8,2,0.0,0.0,0.87,0.0,0.0,0.0,0.02,0.0,0.11,0.0,0.87,0.76
3876,8,2,0.0,0.0,0.83,0.0,0.0,0.0,0.01,0.0,0.15,0.0,0.83,0.68
3877,9,8,0.01,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.81,0.0,0.81,0.63
3878,9,8,0.11,0.15,0.02,0.0,0.0,0.0,0.16,0.0,0.51,0.05,0.51,0.35
3879,2,9,0.03,0.36,0.05,0.01,0.0,0.0,0.04,0.0,0.06,0.44,0.44,0.08
3880,9,1,0.09,0.62,0.03,0.01,0.0,0.0,0.11,0.0,0.01,0.14,0.62,0.48
3881,2,0,0.79,0.03,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.62
3882,2,2,0.06,0.01,0.91,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.91,0.85
3884,2,6,0.0,0.19,0.1,0.08,0.0,0.0,0.63,0.0,0.0,0.0,0.63,0.44
3885,9,6,0.01,0.34,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.64,0.3
3886,5,1,0.0,0.82,0.0,0.02,0.0,0.0,0.14,0.0,0.01,0.0,0.82,0.68
3887,5,8,0.0,0.02,0.0,0.05,0.0,0.0,0.0,0.0,0.93,0.0,0.93,0.88
3888,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.95,0.0,0.95,0.91
3889,7,8,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.99,0.0,0.99,0.98
3890,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
3891,7,8,0.0,0.0,0.0,0.0,0.35,0.0,0.07,0.0,0.58,0.0,0.58,0.23
3892,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.9,0.0,0.9,0.81
3893,9,6,0.0,0.01,0.0,0.0,0.0,0.0,0.95,0.05,0.0,0.0,0.95,0.9
3896,8,8,0.19,0.1,0.08,0.0,0.0,0.0,0.03,0.0,0.48,0.11,0.48,0.29
3897,8,8,0.07,0.0,0.2,0.01,0.02,0.0,0.01,0.0,0.68,0.02,0.68,0.48
3898,7,9,0.02,0.0,0.0,0.0,0.08,0.0,0.04,0.0,0.29,0.57,0.57,0.28
3899,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.99,0.98
3900,7,9,0.0,0.0,0.0,0.0,0.16,0.0,0.01,0.0,0.0,0.83,0.83,0.67
3901,7,9,0.0,0.0,0.0,0.0,0.09,0.0,0.07,0.0,0.01,0.83,0.83,0.74
3902,0,9,0.1,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.45,0.45,0.35
3903,9,6,0.01,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.99,0.98
3906,1,3,0.0,0.0,0.1,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.79
3907,1,3,0.0,0.0,0.02,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.96
3908,1,3,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99
3964,2,3,0.0,0.48,0.0,0.5,0.0,0.0,0.0,0.02,0.0,0.0,0.5,0.02
3965,2,3,0.0,0.08,0.0,0.89,0.0,0.0,0.0,0.03,0.0,0.0,0.89,0.81
3966,2,1,0.0,0.98,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.96
3967,2,1,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99
3971,6,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3972,6,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
4121,9,6,0.01,0.02,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.97,0.95
4122,0,9,0.07,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.04,0.88,0.88,0.81
4123,0,9,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.39,0.39,0.03
4124,0,0,0.53,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.16,0.29,0.53,0.24
4125,0,8,0.2,0.0,0.28,0.0,0.0,0.0,0.02,0.0,0.32,0.17,0.32,0.04
4126,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.93,0.0,0.93,0.87
4127,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.97,0.0,0.97,0.94
4128,8,8,0.0,0.0,0.04,0.0,0.0,0.0,0.07,0.0,0.88,0.0,0.88,0.81
4129,8,6,0.0,0.0,0.12,0.01,0.0,0.0,0.67,0.0,0.17,0.02,0.67,0.5
4130,9,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
4131,2,0,0.44,0.28,0.09,0.01,0.0,0.0,0.16,0.0,0.01,0.02,0.44,0.16
4133,2,0,0.72,0.21,0.01,0.0,0.0,0.0,0.05,0.0,0.0,0.01,0.72,0.51
4134,2,0,0.97,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.96
4135,2,2,0.02,0.04,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.9
4136,2,2,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.98
4137,2,2,0.0,0.0,0.97,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.94
4138,2,1,0.0,0.98,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.97
4140,5,1,0.0,0.84,0.0,0.15,0.0,0.0,0.0,0.01,0.0,0.0,0.84,0.69
4141,5,8,0.0,0.22,0.0,0.28,0.0,0.0,0.07,0.01,0.42,0.0,0.42,0.14
4142,9,6,0.0,0.0,0.0,0.03,0.0,0.0,0.69,0.04,0.24,0.0,0.69,0.45
4143,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
4144,9,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
4149,9,8,0.0,0.34,0.01,0.0,0.0,0.0,0.24,0.0,0.41,0.0,0.41,0.07
4150,8,8,0.0,0.0,0.11,0.0,0.01,0.0,0.02,0.0,0.85,0.0,0.85,0.74
4151,0,9,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.98,0.98,0.97
4152,3,9,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.69,0.69,0.38
4153,3,9,0.0,0.0,0.0,0.0,0.29,0.0,0.01,0.0,0.0,0.7,0.7,0.41
4154,3,9,0.0,0.0,0.0,0.0,0.33,0.0,0.02,0.0,0.0,0.64,0.64,0.31
4155,7,9,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.81,0.81,0.62
4156,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.96,0.96,0.93
4157,0,9,0.0,0.0,0.03,0.1,0.0,0.0,0.21,0.0,0.0,0.66,0.66,0.45
4158,0,0,0.76,0.07,0.0,0.01,0.0,0.0,0.15,0.0,0.0,0.01,0.76,0.61
4217,2,1,0.03,0.95,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.92
4218,2,1,0.04,0.94,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.9
4219,2,0,0.7,0.25,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.45
4220,2,0,0.61,0.32,0.06,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.61,0.29
4221,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
4222,6,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
4225,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
4226,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
4227,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
4369,9,6,0.0,0.03,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.97,0.94
4371,9,6,0.0,0.09,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.91,0.82
4374,9,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
4375,0,9,0.25,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.02,0.65,0.65,0.4
4376,0,9,0.31,0.0,0.17,0.0,0.0,0.0,0.01,0.0,0.02,0.49,0.49,0.18
4377,0,2,0.34,0.0,0.35,0.0,0.0,0.0,0.01,0.0,0.27,0.03,0.35,0.01
4378,8,8,0.0,0.0,0.02,0.0,0.0,0.0,0.16,0.0,0.82,0.0,0.82,0.66
4379,3,4,0.0,0.0,0.05,0.02,0.58,0.0,0.34,0.0,0.01,0.01,0.58,0.24
4380,7,8,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.65,0.0,0.65,0.3
4381,7,4,0.0,0.0,0.0,0.0,0.72,0.0,0.06,0.0,0.21,0.0,0.72,0.51
4382,9,6,0.0,0.0,0.01,0.04,0.0,0.0,0.95,0.0,0.0,0.0,0.95,0.91
4384,0,0,0.74,0.01,0.07,0.0,0.0,0.0,0.14,0.0,0.0,0.04,0.74,0.6
4385,0,9,0.19,0.03,0.11,0.0,0.0,0.0,0.06,0.0,0.0,0.61,0.61,0.42
4386,0,9,0.06,0.0,0.06,0.01,0.0,0.0,0.06,0.0,0.01,0.79,0.79,0.73
4387,2,0,0.97,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.96
4388,2,0,0.71,0.16,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.55
4389,2,1,0.01,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.97
4390,2,1,0.0,0.93,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.87
4394,2,3,0.0,0.0,0.0,0.93,0.0,0.0,0.01,0.06,0.0,0.0,0.93,0.87
4395,9,1,0.0,0.79,0.0,0.14,0.0,0.0,0.04,0.03,0.0,0.0,0.79,0.65
4402,9,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
4403,7,8,0.0,0.0,0.0,0.0,0.06,0.0,0.02,0.0,0.91,0.02,0.91,0.85
4404,3,9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.89,0.89,0.79
4405,3,4,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.28,0.72,0.44
